Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,Cluster
0.000,0.000,0.000,0.000,0.000,0.000,0.211,0.125,0.270,0.000,0.000,0.000,0.000,0.000,0.053,0.000,0.000,0.291,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.251,0.000,0.000,0.000,0.000,0.000,0.189,0.255,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.173,0.159,0.171,0.168,0.000,0.000,0.000,0.000,0.155,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.124,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.176,0.000,0.000,0.000,0.000,0.177,0.000,0.174,0.000,0.000,0.000,0.000,0.168,0.050,0.000,0.000,0.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.000,0.000,0.000,0.000,1.000
0.000,0.163,0.000,0.000,0.000,0.154,0.157,0.160,0.168,0.000,0.000,0.000,0.000,0.147,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.220,0.198,0.211,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.055,0.000,0.000,0.000,0.000,1.000
0.000,0.163,0.000,0.000,0.000,0.166,0.152,0.163,0.152,0.000,0.000,0.000,0.000,0.154,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.245,0.165,0.077,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.344,0.000,0.000,0.000,0.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.067,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.189,0.000,0.000,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.135,0.000,0.000,0.000,0.000,1.000
0.000,0.343,0.000,0.000,0.000,0.000,0.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.342,0.332,0.000,0.000,0.000,0.000,0.000,0.326,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.158,0.000,0.000,0.000,0.173,0.170,0.000,0.178,0.000,0.000,0.000,0.000,0.087,0.000,0.000,0.000,0.184,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.243,0.289,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.206,0.204,0.191,0.000,0.000,0.000,0.000,0.000,0.206,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.062,0.000,0.000,0.000,0.000,1.000
0.000,0.189,0.000,0.000,0.000,0.000,0.194,0.000,0.199,0.000,0.000,0.000,0.000,0.113,0.000,0.000,0.000,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.057,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.341,0.000,0.000,0.000,0.000,0.000,0.000,0.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.179,0.131,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.334,0.000,0.000,0.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.317,0.000,0.000,0.000,0.000,1.000
0.000,0.179,0.000,0.000,0.000,0.000,0.000,0.181,0.178,0.000,0.000,0.000,0.000,0.167,0.050,0.000,0.000,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.200,0.269,0.087,0.212,0.000,0.000,0.000,0.000,0.063,0.000,0.000,0.000,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.343,0.000,0.000,0.000,0.000,0.000,0.000,0.336,0.000,0.000,0.000,0.000,0.210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.345,0.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.220,0.214,0.000,0.232,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.293,0.283,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.290,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.324,0.000,0.000,0.000,0.000,1.000
0.000,0.194,0.000,0.000,0.000,0.195,0.117,0.062,0.186,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.341,0.000,0.333,0.000,0.000,0.000,0.000,0.129,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.059,0.000,0.000,0.000,0.000,1.000
0.000,0.329,0.000,0.000,0.000,0.000,0.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.347,0.000,0.209,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.000,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.158,0.000,0.000,0.000,0.150,0.162,0.157,0.000,0.000,0.000,0.000,0.000,0.158,0.000,0.000,0.000,0.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.349,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.316,0.000,0.000,0.000,0.000,1.000
0.000,0.184,0.000,0.000,0.000,0.000,0.190,0.187,0.000,0.000,0.000,0.000,0.000,0.141,0.000,0.000,0.000,0.183,0.000,0.000,0.000,0.000,0.000,0.000,0.066,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.272,0.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.055,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.228,0.148,0.210,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.227,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.226,0.000,0.000,0.000,0.000,0.000,0.234,0.000,0.000,0.000,0.000,0.000,0.121,0.072,0.000,0.000,0.212,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.210,0.000,0.337,0.000,0.000,0.000,0.000,0.059,0.000,0.000,0.000,0.337,0.000,0.000,0.000,0.000,0.000,0.000,0.057,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.339,0.000,0.000,0.000,0.000,0.000,0.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.340,0.000,0.000,0.000,0.000,1.000
0.000,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.323,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.330,0.000,0.000,0.000,0.342,0.000,0.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.097,0.058,0.000,0.000,0.000,0.000,1.000
0.000,0.197,0.000,0.000,0.000,0.000,0.000,0.193,0.181,0.000,0.000,0.000,0.000,0.177,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.147,0.054,0.000,0.000,0.000,0.000,1.000
0.000,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.066,0.000,0.000,0.344,0.000,0.000,0.000,0.000,0.000,0.000,0.138,0.105,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.344,0.000,0.279,0.000,0.000,0.000,0.000,0.000,0.181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.112,0.084,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.315,0.327,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.177,0.182,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.319,0.000,0.154,0.342,0.000,0.000,0.000,0.000,0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.069,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245,0.000,0.000,0.000,0.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.235,0.000,0.238,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.261,0.000,0.000,0.000,0.000,0.000,0.000,0.137,0.079,0.000,0.000,0.000,0.000,1.000
0.000,0.223,0.000,0.000,0.000,0.000,0.000,0.181,0.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.239,0.000,0.000,0.000,0.000,0.000,0.000,0.079,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.313,0.000,0.000,0.000,0.000,0.327,0.232,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.181,0.000,0.201,0.000,0.000,0.000,0.000,0.198,0.050,0.000,0.000,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.073,0.107,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.344,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.317,0.000,0.000,0.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.331,0.350,0.000,0.000,0.000,0.000,0.000,0.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.203,0.188,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.082,0.000,0.000,0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.348,0.330,0.000,0.000,0.000,0.000,0.000,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.225,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.340,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.184,0.000,0.000,0.000,0.000,1.000
0.000,0.239,0.000,0.000,0.000,0.251,0.000,0.232,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.267,0.000,0.000,0.000,0.176,0.240,0.000,0.265,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.213,0.000,0.000,0.000,0.000,0.000,0.000,0.233,0.000,0.000,0.000,0.000,0.160,0.051,0.000,0.000,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.113,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.334,0.000,0.000,0.000,0.000,0.000,0.000,0.148,0.077,0.000,0.000,0.341,0.000,0.000,0.000,0.000,0.000,0.000,0.099,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.346,0.000,0.000,0.345,0.000,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.069,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.326,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.285,0.110,0.000,0.000,0.328,0.000,0.000,0.000,0.000,0.000,0.000,0.278,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.349,0.333,0.000,0.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.210,0.206,0.166,0.193,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.074,0.100,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.329,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.340,0.000,0.000,0.000,0.000,1.000
0.000,0.231,0.000,0.000,0.000,0.000,0.000,0.226,0.213,0.000,0.000,0.000,0.000,0.207,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.335,0.000,0.000,0.000,0.000,0.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.340,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.314,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.221,0.000,0.000,0.000,0.213,0.203,0.000,0.000,0.000,0.000,0.000,0.000,0.218,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.095,0.000,0.000,0.000,0.000,1.000
0.000,0.221,0.000,0.000,0.000,0.000,0.000,0.236,0.000,0.000,0.000,0.000,0.000,0.118,0.050,0.000,0.000,0.213,0.000,0.000,0.000,0.000,0.000,0.000,0.103,0.058,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.123,0.000,0.000,0.000,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.114,0.087,0.000,0.000,0.000,0.000,1.000
0.000,0.220,0.000,0.000,0.000,0.214,0.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.237,0.000,0.000,0.000,0.000,0.000,0.000,0.065,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.236,0.000,0.000,0.000,0.000,0.228,0.000,0.000,0.000,0.000,0.000,0.000,0.136,0.051,0.000,0.000,0.221,0.000,0.000,0.000,0.000,0.000,0.000,0.127,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.324,0.000,0.000,0.000,0.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.170,0.000,0.000,0.000,0.180,0.175,0.170,0.000,0.000,0.000,0.000,0.000,0.091,0.051,0.000,0.000,0.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.345,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.336,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.196,0.201,0.160,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.231,0.220,0.230,0.000,0.000,0.000,0.000,0.000,0.052,0.000,0.000,0.216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.269,0.000,0.000,0.000,0.000,0.250,0.000,0.250,0.000,0.000,0.000,0.000,0.103,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.332,0.000,0.000,0.000,0.000,0.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.325,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.170,0.000,0.000,0.000,0.214,0.203,0.000,0.273,0.000,0.000,0.000,0.000,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.349,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.341,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.253,0.000,0.000,0.000,0.259,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.050,0.000,0.000,0.269,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.348,0.000,0.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.317,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.184,0.000,0.000,0.000,0.000,0.200,0.194,0.186,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.327,0.230,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.322,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.213,0.000,0.000,0.000,0.208,0.000,0.218,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.082,0.000,0.000,0.000,0.000,1.000
0.000,0.266,0.000,0.000,0.000,0.000,0.245,0.114,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.264,0.000,0.000,0.000,0.000,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.208,0.000,0.000,0.000,0.000,0.204,0.000,0.193,0.000,0.000,0.000,0.000,0.212,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.133,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.344,0.328,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.328,0.000,0.000,0.000,0.000,1.000
0.000,0.168,0.000,0.000,0.000,0.168,0.151,0.141,0.160,0.000,0.000,0.000,0.000,0.162,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.337,0.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.338,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.176,0.000,0.000,0.000,0.000,0.166,0.174,0.184,0.000,0.000,0.000,0.000,0.168,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.175,0.000,0.000,0.000,0.168,0.164,0.000,0.000,0.000,0.000,0.000,0.000,0.158,0.051,0.000,0.000,0.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.318,0.000,0.000,0.000,0.000,1.000
0.000,0.329,0.000,0.000,0.000,0.000,0.307,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.000,0.000,0.000,0.000,1.000
0.000,0.239,0.000,0.000,0.000,0.000,0.000,0.000,0.263,0.000,0.000,0.000,0.000,0.185,0.000,0.000,0.000,0.262,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.341,0.000,0.000,0.000,0.000,0.000,0.171,0.000,0.000,0.000,0.000,0.000,0.153,0.000,0.000,0.000,0.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.215,0.222,0.000,0.211,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.080,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.180,0.169,0.179,0.178,0.000,0.000,0.000,0.000,0.168,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.318,0.152,0.000,0.000,0.000,0.000,0.000,0.168,0.052,0.000,0.000,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.156,0.000,0.000,0.000,0.000,0.154,0.168,0.163,0.000,0.000,0.000,0.000,0.142,0.000,0.000,0.000,0.168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,1.000
0.000,0.229,0.000,0.000,0.000,0.221,0.000,0.000,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.224,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.051,0.000,0.000,0.000,0.000,1.000
0.000,0.149,0.000,0.000,0.000,0.165,0.161,0.158,0.161,0.000,0.000,0.000,0.000,0.000,0.051,0.000,0.000,0.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.217,0.000,0.000,0.226,0.000,0.000,0.000,0.000,0.177,0.051,0.000,0.000,0.217,0.000,0.000,0.000,0.000,0.000,0.000,0.112,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.348,0.000,0.000,0.000,0.345,0.000,0.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.328,0.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.245,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.233,0.096,0.000,0.000,0.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.335,0.000,0.000,0.000,0.000,0.137,0.051,0.000,0.000,0.346,0.000,0.000,0.000,0.000,0.000,0.000,0.064,0.067,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.239,0.000,0.000,0.000,0.000,0.000,0.210,0.093,0.000,0.000,0.345,0.000,0.000,0.000,0.000,0.000,0.000,0.113,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.321,0.000,0.000,0.000,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.336,0.000,0.000,0.000,0.000,0.000,0.234,0.000,0.000,0.000,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.082,0.000,0.000,0.000,0.000,1.000
